inventoryid,vendorid,vpl_name,code,category,sub_category,part_no,display_website,product_name,cost,usd_cpu,commission_price,markup_perc,current_inventory,write_offs,min_max,status,note,description,comment,question,request,quote_description,size,weight,type,name,usd_invoice,shipping_rate,shipping_cash,exchange_rate,exchange_cash,location,id_number,operator,lsd,quantity,inv_variance,average_cost,asset,revenue,buying_units,selling_units,stocking_units,preferred_price,web_price,cdn_cpu,cogs_total,date_of_purchase,purchase_cost,sell_price,markup,freight_charge,min_bin,current_stock,final_retail_price,admin_price,wholesale_price,commercial_price,client_price,minimum_billable,estimated_hours,actual_hours,msrp,unit_price,unit_cost,rent_price,rental_days,rental_weeks,rental_months,rental_years,reminder_alert,daily,weekly,monthly,annually,total_days,total_hours,total_km,total_miles,deleted,purchase_order_price,sales_order_price,include_in_pos,include_in_so,include_in_po
2231,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2232,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2233,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2234,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2235,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2236,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,17,,,"GEL - NETBURNER BALLISTIC - MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$90.75,,,,,,,72.60,,,,,,,,,,,,,,,,0,,,,,
2237,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2238,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2239,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2240,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2241,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2242,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2243,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2244,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2245,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2246,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,19,,,"GEL - NETBURNER BALLISTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2247,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2248,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2249,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2250,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2251,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2252,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2253,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2254,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2255,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2256,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,21,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2257,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2258,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2259,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2260,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2261,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2262,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2263,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2264,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2265,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2266,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,22,,,"GEL - BLAST 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$88.00,,,,,,,70.40,,,,,,,,,,,,,,,,0,,,,,
2267,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2268,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2269,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2270,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2271,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2272,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2273,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2274,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2275,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2276,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,24,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2277,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2278,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2279,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2280,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2281,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2282,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2283,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2284,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2285,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2286,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,25,,,"GEL - BLAST 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$93.50,,,,,,,74.80,,,,,,,,,,,,,,,,0,,,,,
2287,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2288,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2289,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2290,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2291,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2292,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2293,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2294,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2295,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2296,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,27,,,"GEL - DOMINION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$71.50,,,,,,,57.20,,,,,,,,,,,,,,,,0,,,,,
2297,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2298,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2299,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2300,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2301,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2302,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2303,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2304,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2305,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2306,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,29,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2307,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,6,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2308,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,7,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2309,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,8,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2310,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,9,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2311,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,10,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2312,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,11,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2313,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,12,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2314,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,13,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2315,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,14,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2316,7354,TESTING123,,"Asics Products","Men's - Shoes",,No,,,,,,,,,,,,,,,,30,,,"GEL - TACTIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$66.00,,,,,,,52.80,,,,,,,,,,,,,,,,0,,,,,
2317,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2318,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2319,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2320,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2321,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2322,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2323,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2324,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2325,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2326,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2327,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2328,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2329,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2330,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2331,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2332,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
2333,7354,TESTING123,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"ROLL SHOT JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$35.00,,,,,,,28.00,,,,,,,,,,,,,,,,0,,,,,
