inventoryid,vendorid,vpl_name,code,category,sub_category,part_no,display_website,product_name,cost,usd_cpu,commission_price,markup_perc,current_inventory,write_offs,min_max,status,note,description,comment,question,request,quote_description,size,weight,type,name,usd_invoice,shipping_rate,shipping_cash,exchange_rate,exchange_cash,location,id_number,operator,lsd,quantity,inv_variance,average_cost,asset,revenue,buying_units,selling_units,stocking_units,preferred_price,web_price,cdn_cpu,cogs_total,date_of_purchase,purchase_cost,sell_price,markup,freight_charge,min_bin,current_stock,final_retail_price,admin_price,wholesale_price,commercial_price,client_price,minimum_billable,estimated_hours,actual_hours,msrp,unit_price,unit_cost,rent_price,rental_days,rental_weeks,rental_months,rental_years,reminder_alert,daily,weekly,monthly,annually,total_days,total_hours,total_km,total_miles,deleted,purchase_order_price,sales_order_price,include_in_pos,include_in_so,include_in_po
1020,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1021,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1022,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1023,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1024,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1025,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1026,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1027,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1028,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1029,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1030,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1031,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1032,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1033,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1034,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1035,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1036,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1037,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1038,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1039,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1040,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1041,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1042,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1043,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1044,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1045,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1046,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1047,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1048,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1049,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1050,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1051,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1052,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1053,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1054,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1055,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1056,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1057,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1058,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1059,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1060,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1061,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1062,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,"SET JERSEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1063,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1064,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1065,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1066,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1067,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1068,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1069,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1070,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1071,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1072,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1073,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1074,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1075,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1076,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1077,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1078,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1079,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1080,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1081,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1082,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1083,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1084,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1085,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1086,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1087,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1088,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1089,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1090,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1091,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1092,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1093,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1094,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1095,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1096,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1097,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1098,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1099,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1100,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1101,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1102,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1103,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1104,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1105,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,M,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1106,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,L,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1107,,,,"Asics Products","Women's - Jr.",,No,,,,,,,,,,,,,,,,XL,,,"SET JERSEY JR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$30.00,,,,,,,24.00,,,,,,,,,,,,,,,,0,,,,,
1108,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1109,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1110,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1111,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1112,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1113,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1114,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1115,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1116,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1117,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1118,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1119,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1120,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1121,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1122,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1123,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1124,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1125,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1126,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1127,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1128,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1129,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,L,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1130,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1131,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XXL,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1132,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,XS,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1133,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,S,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
1134,,,,"Asics Products",Women's,,No,,,,,,,,,,,,,,,,M,,,BASELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$25.00,,,,,,,20.00,,,,,,,,,,,,,,,,0,,,,,
